fileName,mode,time,pps,score,lines,pieces,finished,goal,timeStamp
2019_10_12_10_27_56.rep,LINE RACE,3099,2.2466106,0,40,117,False,40,2019-10-12T10-27-56
2019_10_12_10_31_44.rep,LINE RACE,2410,2.5155666,0,40,102,False,40,2019-10-12T10-31-44
2019_10_12_10_33_13.rep,LINE RACE,2452,2.8151774,0,41,116,True,40,2019-10-12T10-33-13
2019_10_12_10_36_10.rep,LINE RACE,942,2.611465,0,0,41,False,40,2019-10-12T10-36-10
2019_10_12_12_38_55.rep,LINE RACE,2609,2.3236196,0,40,102,False,40,2019-10-12T12-38-55
2019_10_12_13_12_14.rep,LINE RACE,2574,2.54178,0,41,110,True,40,2019-10-12T13-12-14
2019_10_12_13_14_06.rep,LINE RACE,2671,2.5617979,0,41,115,True,40,2019-10-12T13-14-06
2019_10_13_18_02_04.rep,LINE RACE,2660,2.3693118,0,41,106,True,40,2019-10-13T18-02-04
2019_10_13_18_03_24.rep,LINE RACE,2555,2.3962412,0,40,103,False,40,2019-10-13T18-03-24
2019_10_13_18_41_31.rep,LINE RACE,2395,2.5062656,0,40,101,False,40,2019-10-13T18-41-31
2019_10_13_19_00_12.rep,LINE RACE,2525,2.400951,0,40,102,False,40,2019-10-13T19-00-12
2019_10_13_19_02_22.rep,LINE RACE,2487,2.5100563,0,40,105,False,40,2019-10-13T19-02-22
2019_10_13_19_05_22.rep,LINE RACE,2536,2.4142013,0,40,103,False,40,2019-10-13T19-05-22
2019_10_13_19_06_59.rep,LINE RACE,2323,2.6098192,0,40,102,False,40,2019-10-13T19-06-59
2019_10_14_21_27_04.rep,LINE RACE,2462,2.5355546,0,40,105,False,40,2019-10-14T21-27-04
2019_10_14_21_34_08.rep,LINE RACE,2367,2.6880813,0,40,107,False,40,2019-10-14T21-34-08
2019_10_14_21_37_46.rep,LINE RACE,2243,2.7297056,0,40,103,False,40,2019-10-14T21-37-46
2019_10_14_22_18_21.rep,LINE RACE,2665,2.3648648,0,42,106,True,40,2019-10-14T22-18-21
2019_10_15_20_23_11.rep,LINE RACE,2585,2.4613004,0,40,107,False,40,2019-10-15T20-23-11
2019_10_15_20_26_01.rep,LINE RACE,2368,2.6362484,0,41,105,True,40,2019-10-15T20-26-01
2019_10_16_16_51_42.rep,LINE RACE,2623,2.5400457,0,43,112,True,40,2019-10-16T16-51-42
2019_10_16_20_55_18.rep,LINE RACE,2460,2.4888165,0,41,103,True,40,2019-10-16T20-55-18
2019_10_17_17_14_20.rep,LINE RACE,2145,2.8264925,0,40,102,False,40,2019-10-17T17-14-20
2019_10_17_17_18_02.rep,LINE RACE,2312,2.7520554,0,40,107,False,40,2019-10-17T17-18-02
2019_10_19_15_26_29.rep,LINE RACE,2620,2.4513173,0,40,108,False,40,2019-10-19T15-26-29
2019_10_19_20_32_16.rep,LINE RACE,2336,2.620985,0,40,103,False,40,2019-10-19T20-32-16
2019_10_19_20_38_26.rep,LINE RACE,2644,2.2701476,0,40,101,False,40,2019-10-19T20-38-26
2019_10_19_20_52_52.rep,LINE RACE,2339,2.668948,0,40,105,False,40,2019-10-19T20-52-52
2019_10_19_20_55_29.rep,LINE RACE,2621,2.427481,0,40,107,False,40,2019-10-19T20-55-29
2019_10_20_10_30_54.rep,LINE RACE,2507,2.537909,0,40,107,False,40,2019-10-20T10-30-54
2019_10_20_10_32_13.rep,LINE RACE,2482,2.490931,0,40,104,False,40,2019-10-20T10-32-13
2019_10_20_10_34_03.rep,LINE RACE,2282,2.6830337,0,40,103,False,40,2019-10-20T10-34-03
2019_10_20_10_35_33.rep,LINE RACE,2562,2.5771184,0,41,111,True,40,2019-10-20T10-35-33
2019_10_20_10_38_05.rep,LINE RACE,2376,2.551579,0,40,102,False,40,2019-10-20T10-38-05
2019_10_20_10_38_29.rep,LINE RACE,831,2.7436824,0,0,38,False,40,2019-10-20T10-38-29
2019_10_20_10_52_44.rep,LINE RACE,2421,2.5289257,0,40,103,False,40,2019-10-20T10-52-44
2019_10_20_11_12_02.rep,LINE RACE,2697,2.5148368,0,40,114,False,40,2019-10-20T11-12-02
2019_10_20_11_21_53.rep,LINE RACE,2542,2.5737898,0,40,110,False,40,2019-10-20T11-21-53
2019_10_20_20_17_02.rep,LINE RACE,2622,2.495231,0,40,110,False,40,2019-10-20T20-17-02
2019_10_20_20_19_20.rep,LINE RACE,2475,2.5949879,0,41,108,True,40,2019-10-20T20-19-20
2019_10_20_20_22_06.rep,LINE RACE,2752,2.2900763,0,40,106,False,40,2019-10-20T20-22-06
2019_10_20_21_22_34.rep,LINE RACE,1670,2.4071856,0,11,67,False,40,2019-10-20T21-22-34
2019_10_21_18_32_23.rep,LINE RACE,850,2.5411766,0,0,36,False,40,2019-10-21T18-32-23
2019_10_21_18_44_53.rep,LINE RACE,860,2.7906976,0,0,40,False,40,2019-10-21T18-44-53
2019_10_21_18_52_00.rep,LINE RACE,2555,2.4197338,0,40,104,False,40,2019-10-21T18-52-00
2019_10_21_18_54_04.rep,LINE RACE,2529,2.6107595,0,40,111,False,40,2019-10-21T18-54-04
2019_10_22_18_39_32.rep,LINE RACE,2573,2.4494557,0,40,106,False,40,2019-10-22T18-39-32
2019_10_22_19_54_32.rep,LINE RACE,2327,2.6569219,0,40,104,False,40,2019-10-22T19-54-32
2019_10_22_22_32_25.rep,LINE RACE,2459,2.5874696,0,40,107,False,40,2019-10-22T22-32-25
2019_10_22_22_33_18.rep,LINE RACE,2185,2.8021977,0,40,103,False,40,2019-10-22T22-33-18
2019_10_22_22_34_22.rep,LINE RACE,2545,2.45283,0,40,105,False,40,2019-10-22T22-34-22
2019_10_22_22_35_51.rep,LINE RACE,2332,2.6254826,0,40,103,False,40,2019-10-22T22-35-51
2019_10_22_22_37_50.rep,LINE RACE,2460,2.4888165,0,40,103,False,40,2019-10-22T22-37-50
2019_10_22_22_39_57.rep,LINE RACE,1068,2.4157302,0,2,43,False,40,2019-10-22T22-39-57
2019_10_22_22_40_56.rep,LINE RACE,2416,2.5341616,0,40,103,False,40,2019-10-22T22-40-56
2019_10_22_22_45_32.rep,LINE RACE,2557,2.4647887,0,41,106,True,40,2019-10-22T22-45-32
2019_10_22_22_46_23.rep,LINE RACE,2434,2.515413,0,40,103,False,40,2019-10-22T22-46-23
2019_10_24_17_41_52.rep,LINE RACE,1078,2.9499073,0,4,53,False,40,2019-10-24T17-41-52
2019_10_24_17_45_57.rep,LINE RACE,2529,2.420886,0,40,103,False,40,2019-10-24T17-45-57
2019_10_24_17_47_19.rep,LINE RACE,2563,2.4590163,0,41,106,True,40,2019-10-24T17-47-19
2019_10_24_17_49_23.rep,LINE RACE,2607,2.3484268,0,40,103,False,40,2019-10-24T17-49-23
2019_10_24_18_31_46.rep,LINE RACE,2513,2.4840765,0,40,105,False,40,2019-10-24T18-31-46
2019_10_26_09_54_44.rep,LINE RACE,3363,1.9095776,0,40,108,False,40,2019-10-26T09-54-44
2019_10_26_09_56_52.rep,LINE RACE,2655,2.3059533,0,40,103,False,40,2019-10-26T09-56-52
2019_10_26_10_00_58.rep,LINE RACE,2753,2.2238371,0,40,103,False,40,2019-10-26T10-00-58
2019_10_26_10_02_35.rep,LINE RACE,2475,2.4494746,0,40,102,False,40,2019-10-26T10-02-35
2019_10_26_10_04_04.rep,LINE RACE,2528,2.4455876,0,40,104,False,40,2019-10-26T10-04-04
2019_10_26_10_05_06.rep,LINE RACE,2566,2.4795322,0,40,107,False,40,2019-10-26T10-05-06
2019_10_26_10_07_45.rep,LINE RACE,2785,2.2844827,0,40,107,False,40,2019-10-26T10-07-45
2019_10_26_10_08_50.rep,LINE RACE,2648,2.4480543,0,40,109,False,40,2019-10-26T10-08-50
2019_10_26_10_09_59.rep,LINE RACE,3103,1.9535784,0,40,102,False,40,2019-10-26T10-09-59
2019_10_26_10_11_05.rep,LINE RACE,2323,2.6098192,0,40,102,False,40,2019-10-26T10-11-05
2019_10_26_11_41_16.rep,LINE RACE,2275,2.6649077,0,40,102,False,40,2019-10-26T11-41-16
2019_10_26_11_42_37.rep,LINE RACE,2412,2.5383658,0,40,103,False,40,2019-10-26T11-42-37
2019_10_26_11_45_29.rep,LINE RACE,2550,2.3538642,0,40,101,False,40,2019-10-26T11-45-29
2019_10_27_11_19_55.rep,LINE RACE,2563,2.4355972,0,40,105,False,40,2019-10-27T11-19-55
2019_10_27_11_22_16.rep,LINE RACE,2621,2.335878,0,40,103,False,40,2019-10-27T11-22-16
2019_10_27_11_24_19.rep,LINE RACE,2449,2.5,0,40,103,False,40,2019-10-27T11-24-19
2019_10_27_11_35_10.rep,LINE RACE,2361,2.5677967,0,40,102,False,40,2019-10-27T11-35-10
2019_10_27_11_37_03.rep,LINE RACE,2472,2.47673,0,40,103,False,40,2019-10-27T11-37-03
2019_10_27_11_38_31.rep,LINE RACE,2802,2.2277758,0,40,105,False,40,2019-10-27T11-38-31
2019_10_27_11_47_32.rep,LINE RACE,2675,2.288706,0,40,103,False,40,2019-10-27T11-47-32
2019_10_27_13_02_46.rep,LINE RACE,2536,2.4378698,0,40,104,False,40,2019-10-27T13-02-46
2019_10_27_13_05_09.rep,LINE RACE,2530,2.4199288,0,40,103,False,40,2019-10-27T13-05-09
2019_10_27_13_07_53.rep,LINE RACE,2495,2.4298315,0,40,102,False,40,2019-10-27T13-07-53
2019_10_27_13_09_48.rep,LINE RACE,2965,2.0850203,0,40,104,False,40,2019-10-27T13-09-48
2019_10_27_13_12_57.rep,LINE RACE,2385,2.5419464,0,40,102,False,40,2019-10-27T13-12-57
2019_10_27_13_14_06.rep,LINE RACE,2456,2.4928718,0,40,103,False,40,2019-10-27T13-14-06
2019_10_27_13_15_10.rep,LINE RACE,2361,2.5677967,0,40,102,False,40,2019-10-27T13-15-10
2019_10_27_13_17_14.rep,LINE RACE,2282,2.6567295,0,40,102,False,40,2019-10-27T13-17-14
2019_10_28_18_00_06.rep,LINE RACE,2464,2.5822167,0,40,107,False,40,2019-10-28T18-00-06
2019_10_28_18_03_26.rep,LINE RACE,2585,2.3452013,0,40,102,False,40,2019-10-28T18-03-26
2019_10_28_18_05_48.rep,LINE RACE,2602,2.329873,0,40,102,False,40,2019-10-28T18-05-48
2019_10_28_18_07_18.rep,LINE RACE,2374,2.5537295,0,40,102,False,40,2019-10-28T18-07-18
2019_10_28_18_43_41.rep,LINE RACE,2385,2.5922818,0,40,104,False,40,2019-10-28T18-43-41
2019_10_28_18_44_35.rep,LINE RACE,2482,2.5634825,0,40,107,False,40,2019-10-28T18-44-35
2019_10_28_18_45_35.rep,LINE RACE,2228,2.7480917,0,40,103,False,40,2019-10-28T18-45-35
2019_10_28_19_50_52.rep,LINE RACE,2618,2.4531906,0,41,108,True,40,2019-10-28T19-50-52
2019_10_28_19_51_47.rep,LINE RACE,2234,2.7138379,0,40,102,False,40,2019-10-28T19-51-47
2019_10_28_19_54_59.rep,LINE RACE,2398,2.52816,0,40,102,False,40,2019-10-28T19-54-59
2019_10_28_19_56_33.rep,LINE RACE,2675,2.3784592,0,40,107,False,40,2019-10-28T19-56-33
2019_10_28_19_58_17.rep,LINE RACE,2381,2.5966387,0,40,104,False,40,2019-10-28T19-58-17
2019_10_28_21_47_02.rep,LINE RACE,2354,2.600935,0,40,103,False,40,2019-10-28T21-47-02
2019_10_28_21_48_41.rep,LINE RACE,2488,2.509047,0,40,105,False,40,2019-10-28T21-48-41
2019_10_28_21_49_54.rep,LINE RACE,2471,2.6234818,0,40,109,False,40,2019-10-28T21-49-54
2019_10_28_21_51_03.rep,LINE RACE,2431,2.5925925,0,40,106,False,40,2019-10-28T21-51-03
2019_10_28_21_52_41.rep,LINE RACE,2467,2.6277373,0,40,109,False,40,2019-10-28T21-52-41
2019_10_28_21_53_49.rep,LINE RACE,3116,2.1958265,0,40,115,False,40,2019-10-28T21-53-49
2019_10_28_21_55_03.rep,LINE RACE,2428,2.4969099,0,40,102,False,40,2019-10-28T21-55-03
2019_10_28_22_01_18.rep,LINE RACE,2513,2.4840765,0,40,105,False,40,2019-10-28T22-01-18
2019_10_28_22_02_58.rep,LINE RACE,2480,2.4687374,0,40,103,False,40,2019-10-28T22-02-58
2019_10_28_22_39_42.rep,LINE RACE,2471,2.477733,0,40,103,False,40,2019-10-28T22-39-42
2019_10_28_22_46_42.rep,LINE RACE,2431,2.493827,0,40,102,False,40,2019-10-28T22-46-42
2019_10_28_22_51_44.rep,LINE RACE,2485,2.4396136,0,40,102,False,40,2019-10-28T22-51-44
2019_10_28_22_54_25.rep,LINE RACE,2425,2.5,0,40,102,False,40,2019-10-28T22-54-25
2019_10_29_17_32_22.rep,LINE RACE,2601,2.4,0,40,105,False,40,2019-10-29T17-32-22
2019_10_29_17_40_57.rep,LINE RACE,2494,2.4548736,0,40,103,False,40,2019-10-29T17-40-57
2019_10_31_19_58_55.rep,LINE RACE,2449,2.5,0,40,103,False,40,2019-10-31T19-58-55
2019_10_31_20_04_03.rep,LINE RACE,2247,2.7248442,0,40,103,False,40,2019-10-31T20-04-03
2019_10_31_20_05_55.rep,LINE RACE,2245,2.7807486,0,40,105,False,40,2019-10-31T20-05-55
2019_10_31_20_27_09.rep,LINE RACE,2325,2.7108433,0,40,106,False,40,2019-10-31T20-27-09
2019_11_02_10_26_24.rep,LINE RACE,2485,2.4879227,0,40,104,False,40,2019-11-02T10-26-24
2019_11_02_10_30_53.rep,LINE RACE,2295,2.641674,0,40,102,False,40,2019-11-02T10-30-53
2019_11_02_10_32_06.rep,LINE RACE,2513,2.5079618,0,42,106,True,40,2019-11-02T10-32-06
2019_11_02_10_34_25.rep,LINE RACE,2262,2.68023,0,40,102,False,40,2019-11-02T10-34-25
2019_11_02_10_36_42.rep,LINE RACE,2370,2.5580413,0,40,102,False,40,2019-11-02T10-36-42
2019_11_02_10_40_54.rep,LINE RACE,2514,2.5069637,0,40,106,False,40,2019-11-02T10-40-54
2019_11_02_11_49_03.rep,LINE RACE,2554,2.467685,0,40,106,False,40,2019-11-02T11-49-03
2019_11_02_11_53_05.rep,LINE RACE,2542,2.4557261,0,40,105,False,40,2019-11-02T11-53-05
2019_11_02_11_55_01.rep,LINE RACE,2641,2.340909,0,41,104,True,40,2019-11-02T11-55-01
2019_11_02_11_56_31.rep,LINE RACE,2780,2.374955,0,40,111,False,40,2019-11-02T11-56-31
2019_11_02_11_57_23.rep,LINE RACE,2237,2.7101967,0,40,102,False,40,2019-11-02T11-57-23
2019_11_02_11_58_12.rep,LINE RACE,2484,2.513089,0,40,105,False,40,2019-11-02T11-58-12
2019_11_02_11_59_05.rep,LINE RACE,2707,2.3059866,0,41,105,True,40,2019-11-02T11-59-05
2019_11_02_12_05_09.rep,LINE RACE,2155,2.8690808,0,40,104,False,40,2019-11-02T12-05-09
2019_11_02_12_08_42.rep,LINE RACE,2844,2.215969,0,40,106,False,40,2019-11-02T12-08-42
2019_11_03_10_16_31.rep,LINE RACE,2783,2.3939612,0,41,112,True,40,2019-11-03T10-16-31
2019_11_03_10_19_13.rep,LINE RACE,2749,2.2489083,0,40,104,False,40,2019-11-03T10-19-13
2019_11_03_23_51_49.rep,LINE RACE,2385,2.5419464,0,40,102,False,40,2019-11-03T23-51-49
2019_11_03_23_53_28.rep,LINE RACE,2461,2.5853658,0,40,107,False,40,2019-11-03T23-53-28
2019_11_04_17_39_43.rep,LINE RACE,2479,2.566586,0,40,107,False,40,2019-11-04T17-39-43
2019_11_04_17_49_10.rep,LINE RACE,2716,2.2762432,0,40,104,False,40,2019-11-04T17-49-10
2019_11_04_17_54_15.rep,GRADE MANIA,9950,0.7356784,4505,33,122,None,None,2019-11-04T17-54-15
2019_11_04_18_01_19.rep,GRADE MANIA,24254,0.82625544,27882,118,334,None,None,2019-11-04T18-01-19
2019_11_04_18_06_19.rep,GRADE MANIA,16506,0.8542348,20455,81,235,None,None,2019-11-04T18-06-19
2019_11_04_19_16_03.rep,MARATHON,21543,1.0806797,491260,152,389,True,150,2019-11-04T19-16-03
2019_11_05_16_49_45.rep,MARATHON,12749,1.1200879,247584,78,238,False,150,2019-11-05T16-49-45
2019_11_05_19_39_19.rep,LINE RACE,2341,2.5897436,0,40,102,False,40,2019-11-05T19-39-19
2019_11_06_16_16_42.rep,LINE RACE,2928,2.295866,0,41,113,True,40,2019-11-06T16-16-42
2019_11_06_16_17_44.rep,LINE RACE,2695,2.3608017,0,40,107,False,40,2019-11-06T16-17-44
2019_11_06_16_19_45.rep,LINE RACE,2661,2.413534,0,40,108,False,40,2019-11-06T16-19-45
2019_11_10_21_05_15.rep,LINE RACE,2697,2.3813057,0,40,108,False,40,2019-11-10T21-05-15
2019_11_10_21_36_45.rep,LINE RACE,2348,2.5820196,0,40,102,False,40,2019-11-10T21-36-45
2019_11_10_21_37_38.rep,LINE RACE,2706,2.3290203,0,41,106,True,40,2019-11-10T21-37-38
2019_11_10_21_39_21.rep,LINE RACE,2484,2.4647603,0,40,103,False,40,2019-11-10T21-39-21
2019_11_11_17_24_39.rep,LINE RACE,2654,2.465134,0,41,110,True,40,2019-11-11T17-24-39
2019_11_11_17_26_16.rep,LINE RACE,2523,2.4266455,0,40,103,False,40,2019-11-11T17-26-16
2019_11_11_17_27_28.rep,LINE RACE,2517,2.480127,0,40,105,False,40,2019-11-11T17-27-28
2019_11_11_17_28_42.rep,LINE RACE,2302,2.6336377,0,40,102,False,40,2019-11-11T17-28-42
2019_11_12_18_55_23.rep,LINE RACE,2512,2.5089605,0,40,106,False,40,2019-11-12T18-55-23
2019_11_12_18_56_49.rep,LINE RACE,2276,2.69011,0,40,103,False,40,2019-11-12T18-56-49
2019_11_12_19_00_25.rep,LINE RACE,2551,2.5411766,0,40,109,False,40,2019-11-12T19-00-25
2019_11_12_19_01_52.rep,LINE RACE,2521,2.3809524,0,40,101,False,40,2019-11-12T19-01-52
2019_11_12_19_03_40.rep,LINE RACE,2478,2.4707308,0,40,103,False,40,2019-11-12T19-03-40
2019_11_12_19_06_23.rep,LINE RACE,2475,2.6434922,0,41,110,True,40,2019-11-12T19-06-23
2019_11_12_19_07_57.rep,LINE RACE,2332,2.7027028,0,40,106,False,40,2019-11-12T19-07-57
2019_11_12_19_08_53.rep,LINE RACE,2348,2.5820196,0,40,102,False,40,2019-11-12T19-08-53
2019_11_12_19_09_59.rep,LINE RACE,2521,2.4761906,0,40,105,False,40,2019-11-12T19-09-59
2019_11_12_19_10_49.rep,LINE RACE,2215,2.7100272,0,40,101,False,40,2019-11-12T19-10-49
2019_11_12_19_13_15.rep,LINE RACE,2423,2.6259289,0,40,107,False,40,2019-11-12T19-13-15
2019_11_12_19_15_01.rep,LINE RACE,2182,2.8060522,0,40,103,False,40,2019-11-12T19-15-01
2019_11_13_19_34_18.rep,LINE RACE,1010,2.8514853,0,4,48,False,40,2019-11-13T19-34-18
2019_11_13_19_39_12.rep,LINE RACE,2417,2.5082781,0,40,102,False,40,2019-11-13T19-39-12
2019_11_13_19_57_43.rep,LINE RACE,2292,2.697512,0,41,104,True,40,2019-11-13T19-57-43
2019_11_13_19_59_45.rep,LINE RACE,1013,2.4876604,0,1,42,False,40,2019-11-13T19-59-45
2019_11_13_20_06_57.rep,LINE RACE,2310,2.6764834,0,40,104,False,40,2019-11-13T20-06-57
2019_11_13_20_07_55.rep,LINE RACE,2440,2.4846249,0,40,102,False,40,2019-11-13T20-07-55
2019_11_13_20_12_01.rep,LINE RACE,2422,2.5526643,0,40,104,False,40,2019-11-13T20-12-01
2019_11_13_20_15_11.rep,LINE RACE,2354,2.5499363,0,40,101,False,40,2019-11-13T20-15-11
2019_11_13_20_21_22.rep,LINE RACE,2461,2.5365853,0,40,105,False,40,2019-11-13T20-21-22
2019_11_13_20_27_14.rep,LINE RACE,2387,2.5901089,0,40,104,False,40,2019-11-13T20-27-14
2019_11_13_22_07_40.rep,LINE RACE,2291,2.6724892,0,40,103,False,40,2019-11-13T22-07-40
2019_11_13_22_10_18.rep,LINE RACE,2393,2.533445,0,40,102,False,40,2019-11-13T22-10-18
2019_11_13_22_13_03.rep,LINE RACE,2522,2.5228083,0,40,107,False,40,2019-11-13T22-13-03
2019_11_13_22_14_06.rep,LINE RACE,2244,2.6749887,0,40,101,False,40,2019-11-13T22-14-06
2019_11_13_22_15_28.rep,LINE RACE,2447,2.5511038,0,40,105,False,40,2019-11-13T22-15-28
2019_11_13_23_04_48.rep,LINE RACE,2215,2.7642276,0,40,103,False,40,2019-11-13T23-04-48
2019_11_13_23_06_07.rep,LINE RACE,2637,2.3899848,0,41,106,True,40,2019-11-13T23-06-07
2019_11_14_20_05_59.rep,LINE RACE,2234,2.7407076,0,40,103,False,40,2019-11-14T20-05-59
2019_11_15_18_15_31.rep,LINE RACE,2807,2.3093371,0,40,109,False,40,2019-11-15T18-15-31
2019_11_16_10_54_00.rep,LINE RACE,2349,2.6064737,0,40,103,False,40,2019-11-16T10-54-00
2019_11_16_11_13_59.rep,LINE RACE,2493,2.5762439,0,42,108,True,40,2019-11-16T11-13-59
2019_11_16_11_15_53.rep,LINE RACE,2497,2.5721154,0,41,108,True,40,2019-11-16T11-15-53
2019_11_16_11_31_24.rep,GRADE MANIA,16584,0.86107093,17550,79,238,None,None,2019-11-16T11-31-24
2019_11_16_11_35_18.rep,GRADE MANIA,11254,0.82637286,7127,46,155,None,None,2019-11-16T11-35-18
2019_11_16_12_02_21.rep,GRADE MANIA,12899,0.8744864,13426,59,188,None,None,2019-11-16T12-02-21
2019_11_16_13_11_10.rep,GRADE MANIA,18783,0.9135921,26506,99,286,None,None,2019-11-16T13-11-10
2019_11_16_13_12_26.rep,GRADE MANIA,3994,0.9313971,1252,9,62,None,None,2019-11-16T13-12-26
2019_11_16_13_14_03.rep,GRADE MANIA,5520,0.8586956,2849,16,79,None,None,2019-11-16T13-14-03
2019_11_17_12_08_46.rep,GRADE MANIA,20975,0.9153755,36337,113,320,None,None,2019-11-17T12-08-46
2019_11_17_12_13_49.rep,GRADE MANIA,14871,0.86746013,15360,71,215,None,None,2019-11-17T12-13-49
2019_11_17_12_17_27.rep,GRADE MANIA,12823,0.8562739,14086,59,183,None,None,2019-11-17T12-17-27
2019_11_17_12_21_31.rep,GRADE MANIA,13547,0.91237915,14531,66,206,None,None,2019-11-17T12-21-31
2019_11_17_12_26_37.rep,GRADE MANIA,17839,0.94848365,33498,97,282,None,None,2019-11-17T12-26-37
2019_11_17_16_58_04.rep,GRADE MANIA,16958,0.89515275,18478,87,253,None,None,2019-11-17T16-58-04
2019_11_17_17_41_41.rep,GRADE MANIA,2298,0.8355091,126,2,32,None,None,2019-11-17T17-41-41
2019_11_17_17_49_52.rep,GRADE MANIA,20389,0.8975428,28544,108,305,None,None,2019-11-17T17-49-52
2019_11_17_21_23_14.rep,GRADE MANIA,21790,0.88113815,24343,113,320,None,None,2019-11-17T21-23-14
2019_11_17_21_31_48.rep,GRADE MANIA,27690,0.8819068,33186,149,407,None,None,2019-11-17T21-31-48
2019_11_17_22_46_27.rep,GRADE MANIA,10610,0.93873703,11795,52,166,None,None,2019-11-17T22-46-27
2019_11_17_23_13_48.rep,GRADE MANIA,10798,0.9001667,11335,50,162,None,None,2019-11-17T23-13-48
2019_11_17_23_20_54.rep,GRADE MANIA,19232,0.9359401,30795,104,300,None,None,2019-11-17T23-20-54
2019_11_17_23_26_34.rep,GRADE MANIA,18159,0.8921196,23565,93,270,None,None,2019-11-17T23-26-34
2019_11_17_23_32_44.rep,GRADE MANIA,21313,0.87552196,26610,109,311,None,None,2019-11-17T23-32-44
2019_11_18_16_52_45.rep,GRADE MANIA,27441,0.92052037,52195,154,421,None,None,2019-11-18T16-52-45
2019_11_18_18_38_12.rep,GRADE MANIA,17289,0.92660075,30992,97,267,None,None,2019-11-18T18-38-12
2019_11_18_20_42_26.rep,GRADE MANIA,16839,0.9121682,24967,89,256,None,None,2019-11-18T20-42-26
2019_11_18_20_47_59.rep,GRADE MANIA,15600,0.88846153,18167,77,231,None,None,2019-11-18T20-47-59
2019_11_19_18_32_52.rep,GRADE MANIA,6239,0.87514025,4106,23,91,None,None,2019-11-19T18-32-52
2019_11_19_18_36_33.rep,GRADE MANIA,3807,0.7249803,1456,8,46,None,None,2019-11-19T18-36-33
2019_11_19_18_40_42.rep,GRADE MANIA,7042,0.8690713,4768,26,102,None,None,2019-11-19T18-40-42
2019_11_19_18_43_22.rep,GRADE MANIA,8279,0.891412,6666,33,123,None,None,2019-11-19T18-43-22
2019_11_19_20_25_18.rep,GRADE MANIA,15298,0.91384494,15810,79,233,None,None,2019-11-19T20-25-18
2019_11_20_22_10_49.rep,GRADE MANIA,18290,0.9382176,32921,101,286,None,None,2019-11-20T22-10-49
2019_11_20_22_21_06.rep,GRADE MANIA,18861,0.9193574,26099,102,289,None,None,2019-11-20T22-21-06
2019_11_20_22_47_20.rep,GRADE MANIA,15908,0.9316067,19276,84,247,None,None,2019-11-20T22-47-20
2019_11_20_22_52_14.rep,GRADE MANIA,15860,0.9192938,20320,82,243,None,None,2019-11-20T22-52-14
2019_11_21_20_44_12.rep,GRADE MANIA,18245,0.9208002,24787,97,280,None,None,2019-11-21T20-44-12
2019_11_21_20_46_57.rep,GRADE MANIA,8855,0.92151326,6936,39,136,None,None,2019-11-21T20-46-57
2019_11_21_20_57_03.rep,LINE RACE,2629,2.4200914,0,40,107,False,40,2019-11-21T20-57-03
2019_11_21_20_58_24.rep,LINE RACE,2581,2.3488371,0,40,102,False,40,2019-11-21T20-58-24
2019_11_21_20_59_08.rep,LINE RACE,568,2.9629629,0,10,29,False,10,2019-11-21T20-59-08
2019_11_21_21_00_04.rep,LINE RACE,601,2.8,0,10,29,False,10,2019-11-21T21-00-04
2019_11_21_21_01_20.rep,LINE RACE,612,2.7495909,0,10,29,False,10,2019-11-21T21-01-20
2019_11_21_21_02_13.rep,LINE RACE,667,2.9729729,0,10,34,False,10,2019-11-21T21-02-13
2019_11_21_21_03_24.rep,LINE RACE,606,2.7768595,0,10,29,False,10,2019-11-21T21-03-24
2019_11_21_21_03_49.rep,LINE RACE,519,3.011583,0,10,27,False,10,2019-11-21T21-03-49
2019_11_21_21_04_28.rep,LINE RACE,640,3.004695,0,11,33,True,10,2019-11-21T21-04-28
2019_11_21_21_04_45.rep,LINE RACE,559,2.903226,0,10,28,False,10,2019-11-21T21-04-45
2019_11_21_21_05_15.rep,LINE RACE,528,3.0740037,0,10,28,False,10,2019-11-21T21-05-15
2019_11_21_21_05_45.rep,LINE RACE,623,2.7009647,0,10,29,False,10,2019-11-21T21-05-45
2019_11_21_21_06_19.rep,LINE RACE,644,2.7060654,0,11,30,True,10,2019-11-21T21-06-19
2019_11_21_21_06_44.rep,LINE RACE,624,2.6966293,0,11,29,True,10,2019-11-21T21-06-44
2019_11_21_21_08_28.rep,LINE RACE,555,3.032491,0,10,29,False,10,2019-11-21T21-08-28
2019_11_21_21_09_50.rep,LINE RACE,706,2.6382978,0,12,32,True,10,2019-11-21T21-09-50
2019_11_21_21_10_11.rep,LINE RACE,611,2.6557376,0,10,28,False,10,2019-11-21T21-10-11
2019_11_21_21_10_35.rep,LINE RACE,642,2.4336975,0,10,27,False,10,2019-11-21T21-10-35
2019_11_21_21_12_10.rep,LINE RACE,628,2.5837321,0,10,28,False,10,2019-11-21T21-12-10
2019_11_21_21_13_06.rep,LINE RACE,663,2.44713,0,10,28,False,10,2019-11-21T21-13-06
2019_11_21_21_14_00.rep,LINE RACE,552,2.9401088,0,10,28,False,10,2019-11-21T21-14-00
2019_11_21_21_14_27.rep,LINE RACE,507,2.8458498,0,10,25,False,10,2019-11-21T21-14-27
2019_11_21_21_15_44.rep,LINE RACE,717,2.5977654,0,11,32,True,10,2019-11-21T21-15-44
2019_11_21_21_16_58.rep,LINE RACE,629,2.6751592,0,10,29,False,10,2019-11-21T21-16-58
